year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,candidate_num,party,writein,mode,candidatevotes,totalvotes,unofficial,version,Vote_Percent,candidate_scale,Vote_Percent_abs,Party_Label,text,Points,Year_Abrv
2004,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Albert Barger,4,libertarian,FALSE,total,27344,2428233,FALSE,20171011,0.011260863,1,0.011260863,L,Albert Barger (L) 1.1%<br>,1.1%,04
2004,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Marvin Scott,-1,republican,FALSE,total,903913,2428233,FALSE,20171011,-0.372251345,-1,0.372251345,R,Marvin Scott (R) 37.2%<br>,37.2%,04
2004,Indiana,IN,18,32,22,US Senate,statewide,gen,FALSE,Evan Bayh,2,democrat,FALSE,total,1496976,2428233,FALSE,20171011,0.616487792,1,0.616487792,D,Evan Bayh (D) 61.6%<br>,61.6%,04
2004,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Arthur Small,2,democrat,FALSE,total,412365,1479228,FALSE,20171011,0.278770413,1,0.278770413,D,Arthur Small (D) 27.9%<br>,27.9%,04
2004,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,475,1479228,FALSE,20171011,0.000321113,1,0.000321113,Other,NA (Other) 0%<br>,0%,04
2004,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Christy Ann Welty,4,libertarian,FALSE,total,15218,1479228,FALSE,20171011,0.010287799,1,0.010287799,L,Christy Ann Welty (L) 1%<br>,1%,04
2004,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Edwin Fruit,4,socialist workers,FALSE,total,1874,1479228,FALSE,20171011,0.001266877,1,0.001266877,Other,Edwin Fruit (Other) 0.1%<br>,0.1%,04
2004,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Daryl A. Northrop,4,green,FALSE,total,11121,1479228,FALSE,20171011,0.007518111,1,0.007518111,Other,Daryl A. Northrop (Other) 0.8%<br>,0.8%,04
2004,Iowa,IA,19,42,31,US Senate,statewide,gen,FALSE,Charles E. Grassley,-1,republican,FALSE,total,1038175,1479228,FALSE,20171011,-0.701835687,-1,0.701835687,R,Charles E. Grassley (R) 70.2%<br>,70.2%,04
2004,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,George Cook,4,reform,FALSE,total,15980,1129022,FALSE,20171011,0.014153843,1,0.014153843,Other,George Cook (Other) 1.4%<br>,1.4%,04
2004,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Lee Jones,2,democrat,FALSE,total,310337,1129022,FALSE,20171011,0.274872412,1,0.274872412,D,Lee Jones (D) 27.5%<br>,27.5%,04
2004,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Steven A. Rosile,4,libertarian,FALSE,total,21842,1129022,FALSE,20171011,0.019345947,1,0.019345947,L,Steven A. Rosile (L) 1.9%<br>,1.9%,04
2004,Kansas,KS,20,47,32,US Senate,statewide,gen,FALSE,Sam Brownback,-1,republican,FALSE,total,780863,1129022,FALSE,20171011,-0.691627798,-1,0.691627798,R,Sam Brownback (R) 69.2%<br>,69.2%,04
2004,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,Daniel Mongiardo,2,democrat,FALSE,total,850855,1724362,FALSE,20171011,0.493431774,1,0.493431774,D,Daniel Mongiardo (D) 49.3%<br>,49.3%,04
2004,Kentucky,KY,21,61,51,US Senate,statewide,gen,FALSE,Jim Bunning,-1,republican,FALSE,total,873507,1724362,FALSE,20171011,-0.506568226,-1,0.506568226,R,Jim Bunning (R) 50.7%<br>,50.7%,04
2004,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,John Kennedy,2,democrat,FALSE,total,275821,1848056,FALSE,20171011,0.149249265,1,0.149249265,D,John Kennedy (D) 14.9%<br>,14.9%,04
2004,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,Richard M. Fontanesi,4,other,FALSE,total,15097,1848056,FALSE,20171011,0.008169125,1,0.008169125,Other,Richard M. Fontanesi (Other) 0.8%<br>,0.8%,04
2004,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,"Sam Houston Melton, Jr.",2,democrat,FALSE,total,12289,1848056,FALSE,20171011,0.00664969,1,0.00664969,D,"Sam Houston Melton, Jr. (D) 0.7%<br>",0.7%,04
2004,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,Christopher John,2,democrat,FALSE,total,542150,1848056,FALSE,20171011,0.293362322,1,0.293362322,D,Christopher John (D) 29.3%<br>,29.3%,04
2004,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,David Vitter,-1,republican,FALSE,total,943014,1848056,FALSE,20171011,-0.510273498,-1,0.510273498,R,David Vitter (R) 51%<br>,51%,04
2004,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,Arthur A. Morrell,2,democrat,FALSE,total,47222,1848056,FALSE,20171011,0.025552256,1,0.025552256,D,Arthur A. Morrell (D) 2.6%<br>,2.6%,04
2004,Louisiana,LA,22,72,45,US Senate,statewide,gen,FALSE,"R. A. ""Skip"" Galan",4,other,FALSE,total,12463,1848056,FALSE,20171011,0.006743843,1,0.006743843,Other,"R. A. ""Skip"" Galan (Other) 0.7%<br>",0.7%,04
2004,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,47,2321931,FALSE,20171011,2.02418E-05,1,2.02418E-05,Other,NA (Other) 0%<br>,0%,04
2004,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,Barbara A. Mikulski,2,democrat,FALSE,total,1504691,2321931,FALSE,20171011,0.64803433,1,0.64803433,D,Barbara A. Mikulski (D) 64.8%<br>,64.8%,04
2004,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,E. J. Pipkin,-1,republican,FALSE,total,783055,2321931,FALSE,20171011,-0.33724301,-1,0.33724301,R,E. J. Pipkin (R) 33.7%<br>,33.7%,04
2004,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,204,2321931,FALSE,20171011,8.78579E-05,1,8.78579E-05,Other,NA (Other) 0%<br>,0%,04
2004,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,109,2321931,FALSE,20171011,4.69437E-05,1,4.69437E-05,Other,NA (Other) 0%<br>,0%,04
2004,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,Thomas Trump,4,constitution,FALSE,total,9009,2321931,FALSE,20171011,0.00387996,1,0.00387996,Other,Thomas Trump (Other) 0.4%<br>,0.4%,04
2004,Maryland,MD,24,52,52,US Senate,statewide,gen,FALSE,Maria Allwine,4,green,FALSE,total,24816,2321931,FALSE,20171011,0.010687656,1,0.010687656,Other,Maria Allwine (Other) 1.1%<br>,1.1%,04
2004,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Nancy Farmer,2,democrat,FALSE,total,1158261,2706402,FALSE,20171011,0.427970789,1,0.427970789,D,Nancy Farmer (D) 42.8%<br>,42.8%,04
2004,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Don Griffin,4,constitution,FALSE,total,10404,2706402,FALSE,20171011,0.003844218,1,0.003844218,Other,Don Griffin (Other) 0.4%<br>,0.4%,04
2004,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Christopher S. Bond,-1,republican,FALSE,total,1518089,2706402,FALSE,20171011,-0.560925169,-1,0.560925169,R,Christopher S. Bond (R) 56.1%<br>,56.1%,04
2004,Missouri,MO,29,43,34,US Senate,statewide,gen,FALSE,Kevin Tull,4,libertarian,FALSE,total,19648,2706402,FALSE,20171011,0.007259823,1,0.007259823,L,Kevin Tull (L) 0.7%<br>,0.7%,04
2004,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Richard Ziser,-1,republican,FALSE,total,284640,810068,FALSE,20171011,-0.351377909,-1,0.351377909,R,Richard Ziser (R) 35.1%<br>,35.1%,04
2004,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Harry Reid,2,democrat,FALSE,total,494805,810068,FALSE,20171011,0.610819092,1,0.610819092,D,Harry Reid (D) 61.1%<br>,61.1%,04
2004,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,12968,810068,FALSE,20171011,0.016008533,1,0.016008533,Other,Other (Other) 1.6%<br>,1.6%,04
2004,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Gary Marinch,4,natural law,FALSE,total,2095,810068,FALSE,20171011,0.002586203,1,0.002586203,Other,Gary Marinch (Other) 0.3%<br>,0.3%,04
2004,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,David K. Schumann,3,independent american,FALSE,total,6001,810068,FALSE,20171011,0.00740802,1,0.00740802,I,David K. Schumann (I) 0.7%<br>,0.7%,04
2004,Nevada,NV,32,88,65,US Senate,statewide,gen,FALSE,Thomas L. Hurst,4,libertarian,FALSE,total,9559,810068,FALSE,20171011,0.011800244,1,0.011800244,L,Thomas L. Hurst (L) 1.2%<br>,1.2%,04
2004,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,102,657086,FALSE,20171011,0.000155231,1,0.000155231,Other,NA (Other) 0%<br>,0%,04
2004,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Doris R. Haddock,2,democrat,FALSE,total,221549,657086,FALSE,20171011,0.337168955,1,0.337168955,D,Doris R. Haddock (D) 33.7%<br>,33.7%,04
2004,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Blank Vote/Scattering,4,,FALSE,total,588,657086,FALSE,20171011,0.00089486,1,0.00089486,Other,Blank Vote/Scattering (Other) 0.1%<br>,0.1%,04
2004,New Hampshire,NH,33,12,4,US Senate,statewide,gen,FALSE,Judd Gregg,-1,republican,FALSE,total,434847,657086,FALSE,20171011,-0.661780954,-1,0.661780954,R,Judd Gregg (R) 66.2%<br>,66.2%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,David E. McReynolds,4,green,FALSE,total,36942,7447818,FALSE,20171011,0.00496011,1,0.00496011,Other,David E. McReynolds (Other) 0.5%<br>,0.5%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Charles E. Schumer,4,independence,FALSE,total,216198,7447818,FALSE,20171011,0.029028368,1,0.029028368,Other,Charles E. Schumer (Other) 2.9%<br>,2.9%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Donald Silberger,4,libertarian,FALSE,total,19073,7447818,FALSE,20171011,0.002560884,1,0.002560884,L,Donald Silberger (L) 0.3%<br>,0.3%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Blank Vote/Scattering,4,,FALSE,total,744943,7447818,FALSE,20171011,0.100021644,1,0.100021644,Other,Blank Vote/Scattering (Other) 10%<br>,10%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Marilyn F. O'Grady,4,conservative,FALSE,total,220960,7447818,FALSE,20171011,0.02966775,1,0.02966775,Other,Marilyn F. O'Grady (Other) 3%<br>,3%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Charles E. Schumer,4,working families,FALSE,total,168719,7447818,FALSE,20171011,0.022653481,1,0.022653481,Other,Charles E. Schumer (Other) 2.3%<br>,2.3%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Abraham Hirschfeld,4,builders,FALSE,total,16196,7447818,FALSE,20171011,0.002174597,1,0.002174597,Other,Abraham Hirschfeld (Other) 0.2%<br>,0.2%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Howard Mills,-1,republican,FALSE,total,1625069,7447818,FALSE,20171011,-0.218193973,-1,0.218193973,R,Howard Mills (R) 21.8%<br>,21.8%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Charles E. Schumer,2,democrat,FALSE,total,4384907,7447818,FALSE,20171011,0.588750558,1,0.588750558,D,Charles E. Schumer (D) 58.9%<br>,58.9%,04
2004,New York,NY,36,21,13,US Senate,statewide,gen,FALSE,Martin Koppel,4,socialist workers,FALSE,total,14811,7447818,FALSE,20171011,0.001988636,1,0.001988636,Other,Martin Koppel (Other) 0.2%<br>,0.2%,04
2004,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,Erskine Bowles,2,democrat,FALSE,total,1632527,3472082,FALSE,20171011,0.470186764,1,0.470186764,D,Erskine Bowles (D) 47%<br>,47%,04
2004,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,362,3472082,FALSE,20171011,0.00010426,1,0.00010426,Other,NA (Other) 0%<br>,0%,04
2004,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,Tom Bailey,4,libertarian,FALSE,total,47743,3472082,FALSE,20171011,0.013750539,1,0.013750539,L,Tom Bailey (L) 1.4%<br>,1.4%,04
2004,North Carolina,NC,37,56,47,US Senate,statewide,gen,FALSE,Richard Burr,-1,republican,FALSE,total,1791450,3472082,FALSE,20171011,-0.515958436,-1,0.515958436,R,Richard Burr (R) 51.6%<br>,51.6%,04
2004,North Dakota,ND,38,44,36,US Senate,statewide,gen,FALSE,Byron L. Dorgan,2,democrat,FALSE,total,212143,310696,FALSE,20171011,0.682799264,1,0.682799264,D,Byron L. Dorgan (D) 68.3%<br>,68.3%,04
2004,North Dakota,ND,38,44,36,US Senate,statewide,gen,FALSE,Mike Liffrig,-1,republican,FALSE,total,98553,310696,FALSE,20171011,-0.317200736,-1,0.317200736,R,Mike Liffrig (R) 31.7%<br>,31.7%,04
2004,Ohio,OH,39,31,24,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,296,5425823,FALSE,20171011,5.45539E-05,1,5.45539E-05,Other,NA (Other) 0%<br>,0%,04
2004,Ohio,OH,39,31,24,US Senate,statewide,gen,FALSE,Eric D. Fingerhut,2,democrat,FALSE,total,1961171,5425823,FALSE,20171011,0.361451341,1,0.361451341,D,Eric D. Fingerhut (D) 36.1%<br>,36.1%,04
2004,Ohio,OH,39,31,24,US Senate,statewide,gen,FALSE,George V. Voinovich,-1,republican,FALSE,total,3464356,5425823,FALSE,20171011,-0.638494105,-1,0.638494105,R,George V. Voinovich (R) 63.8%<br>,63.8%,04
2004,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,Brad Carson,2,democrat,FALSE,total,596750,1446846,FALSE,20171011,0.412448872,1,0.412448872,D,Brad Carson (D) 41.2%<br>,41.2%,04
2004,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,Sheila Bilyeu,3,independent,FALSE,total,86663,1446846,FALSE,20171011,0.059897874,1,0.059897874,I,Sheila Bilyeu (I) 6%<br>,6%,04
2004,Oklahoma,OK,40,73,53,US Senate,statewide,gen,FALSE,Tom Coburn,-1,republican,FALSE,total,763433,1446846,FALSE,20171011,-0.527653254,-1,0.527653254,R,Tom Coburn (R) 52.8%<br>,52.8%,04
2004,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Teresa Keane,4,pacific green,FALSE,total,43053,1780550,FALSE,20171011,0.024179607,1,0.024179607,Other,Teresa Keane (Other) 2.4%<br>,2.4%,04
2004,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Dan Fitzgerald,4,libertarian,FALSE,total,29582,1780550,FALSE,20171011,0.016613968,1,0.016613968,L,Dan Fitzgerald (L) 1.7%<br>,1.7%,04
2004,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Other,4,,FALSE,total,1536,1780550,FALSE,20171011,0.000862655,1,0.000862655,Other,Other (Other) 0.1%<br>,0.1%,04
2004,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Al King,-1,republican,FALSE,total,565254,1780550,FALSE,20171011,-0.317460335,-1,0.317460335,R,Al King (R) 31.7%<br>,31.7%,04
2004,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,Ron Wyden,2,democrat,FALSE,total,1128728,1780550,FALSE,20171011,0.633920979,1,0.633920979,D,Ron Wyden (D) 63.4%<br>,63.4%,04
2004,Oregon,OR,41,92,72,US Senate,statewide,gen,FALSE,David Brownlow,4,constitution,FALSE,total,12397,1780550,FALSE,20171011,0.006962455,1,0.006962455,Other,David Brownlow (Other) 0.7%<br>,0.7%,04
2004,Pennsylvania,PA,42,23,14,US Senate,statewide,gen,FALSE,Betsy Summer,4,libertarian,FALSE,total,79263,5559105,FALSE,20171011,0.01425823,1,0.01425823,L,Betsy Summer (L) 1.4%<br>,1.4%,04
2004,Pennsylvania,PA,42,23,14,US Senate,statewide,gen,FALSE,James N. Clymer,4,constitution,FALSE,total,220056,5559105,FALSE,20171011,0.039584789,1,0.039584789,Other,James N. Clymer (Other) 4%<br>,4%,04
2004,Pennsylvania,PA,42,23,14,US Senate,statewide,gen,FALSE,Arlen Specter,-1,republican,FALSE,total,2925080,5559105,FALSE,20171011,-0.526178225,-1,0.526178225,R,Arlen Specter (R) 52.6%<br>,52.6%,04
2004,Pennsylvania,PA,42,23,14,US Senate,statewide,gen,FALSE,Blank Vote/Scattering,4,,FALSE,total,580,5559105,FALSE,20171011,0.000104333,1,0.000104333,Other,Blank Vote/Scattering (Other) 0%<br>,0%,04
2004,Pennsylvania,PA,42,23,14,US Senate,statewide,gen,FALSE,Joseph M. Hoeffel,2,democrat,FALSE,total,2334126,5559105,FALSE,20171011,0.419874422,1,0.419874422,D,Joseph M. Hoeffel (D) 42%<br>,42%,04
2004,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Tee Ferguson,4,united citizens,FALSE,total,5859,1597221,FALSE,20171011,0.003668246,1,0.003668246,Other,Tee Ferguson (Other) 0.4%<br>,0.4%,04
2004,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,1286,1597221,FALSE,20171011,0.000805148,1,0.000805148,Other,NA (Other) 0.1%<br>,0.1%,04
2004,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Patrick Tyndall,4,constitution,FALSE,total,13464,1597221,FALSE,20171011,0.008429641,1,0.008429641,Other,Patrick Tyndall (Other) 0.8%<br>,0.8%,04
2004,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Rebekah E. Sutherland,4,libertarian,FALSE,total,10678,1597221,FALSE,20171011,0.006685362,1,0.006685362,L,Rebekah E. Sutherland (L) 0.7%<br>,0.7%,04
2004,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Jim DeMint,-1,republican,FALSE,total,857167,1597221,FALSE,20171011,-0.536661489,-1,0.536661489,R,Jim DeMint (R) 53.7%<br>,53.7%,04
2004,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Inez Tenenbaum,2,democrat,FALSE,total,704384,1597221,FALSE,20171011,0.441005972,1,0.441005972,D,Inez Tenenbaum (D) 44.1%<br>,44.1%,04
2004,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Efia Nwangaza,4,green,FALSE,total,4245,1597221,FALSE,20171011,0.002657741,1,0.002657741,Other,Efia Nwangaza (Other) 0.3%<br>,0.3%,04
2004,South Carolina,SC,45,57,48,US Senate,statewide,gen,FALSE,Efia Nwangaza,4,independence,FALSE,total,138,1597221,FALSE,20171011,8.64001E-05,1,8.64001E-05,Other,Efia Nwangaza (Other) 0%<br>,0%,04
2004,South Dakota,SD,46,45,37,US Senate,statewide,gen,FALSE,Tom Daschle,2,democrat,FALSE,total,193340,391188,FALSE,20171011,0.494238065,1,0.494238065,D,Tom Daschle (D) 49.4%<br>,49.4%,04
2004,South Dakota,SD,46,45,37,US Senate,statewide,gen,FALSE,John Thune,-1,republican,FALSE,total,197848,391188,FALSE,20171011,-0.505761935,-1,0.505761935,R,John Thune (R) 50.6%<br>,50.6%,04
2004,Utah,UT,49,87,67,US Senate,statewide,gen,FALSE,R. Paul Van Dam,2,democrat,FALSE,total,258955,911726,FALSE,20171011,0.284027219,1,0.284027219,D,R. Paul Van Dam (D) 28.4%<br>,28.4%,04
2004,Utah,UT,49,87,67,US Senate,statewide,gen,FALSE,Robert F. Bennett,-1,republican,FALSE,total,626640,911726,FALSE,20171011,-0.687311758,-1,0.687311758,R,Robert F. Bennett (R) 68.7%<br>,68.7%,04
2004,Utah,UT,49,87,67,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,18,911726,FALSE,20171011,1.97428E-05,1,1.97428E-05,Other,NA (Other) 0%<br>,0%,04
2004,Utah,UT,49,87,67,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,8824,911726,FALSE,20171011,0.009678346,1,0.009678346,Other,NA (Other) 1%<br>,1%,04
2004,Utah,UT,49,87,67,US Senate,statewide,gen,FALSE,Gary R. Van Horn,4,constitution,FALSE,total,17289,911726,FALSE,20171011,0.018962934,1,0.018962934,Other,Gary R. Van Horn (Other) 1.9%<br>,1.9%,04
2004,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,Ben Mitchell,4,liberty union,FALSE,total,879,307208,FALSE,20171011,0.002861254,1,0.002861254,Other,Ben Mitchell (Other) 0.3%<br>,0.3%,04
2004,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,Craig Hill,4,vermont green,FALSE,total,3999,307208,FALSE,20171011,0.013017239,1,0.013017239,Other,Craig Hill (Other) 1.3%<br>,1.3%,04
2004,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,Keith Stern,3,independent,FALSE,total,3300,307208,FALSE,20171011,0.010741908,1,0.010741908,I,Keith Stern (I) 1.1%<br>,1.1%,04
2004,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,174,307208,FALSE,20171011,0.000566392,1,0.000566392,Other,NA (Other) 0.1%<br>,0.1%,04
2004,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,Jack McMullen,-1,republican,FALSE,total,75398,307208,FALSE,20171011,-0.245429807,-1,0.245429807,R,Jack McMullen (R) 24.5%<br>,24.5%,04
2004,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,Patrick J. Leahy,2,democrat,FALSE,total,216972,307208,FALSE,20171011,0.70627067,1,0.70627067,D,Patrick J. Leahy (D) 70.6%<br>,70.6%,04
2004,Vermont,VT,50,13,6,US Senate,statewide,gen,FALSE,Cris Ericson,4,marijuana,FALSE,total,6486,307208,FALSE,20171011,0.021112731,1,0.021112731,Other,Cris Ericson (Other) 2.1%<br>,2.1%,04
2004,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,Patty Murray,2,democrat,FALSE,total,1549708,2818651,FALSE,20171011,0.549804853,1,0.549804853,D,Patty Murray (D) 55%<br>,55%,04
2004,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,Mark B. Wilson,4,green,FALSE,total,30304,2818651,FALSE,20171011,0.010751242,1,0.010751242,Other,Mark B. Wilson (Other) 1.1%<br>,1.1%,04
2004,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,George R. Nethercutt,-1,republican,FALSE,total,1204584,2818651,FALSE,20171011,-0.427361883,-1,0.427361883,R,George R. Nethercutt (R) 42.7%<br>,42.7%,04
2004,Washington,WA,53,91,73,US Senate,statewide,gen,FALSE,J. Mills,4,libertarian,FALSE,total,34055,2818651,FALSE,20171011,0.012082021,1,0.012082021,L,J. Mills (L) 1.2%<br>,1.2%,04
2004,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,Arif Khan,4,libertarian,FALSE,total,8367,2949743,FALSE,20171011,0.002836518,1,0.002836518,L,Arif Khan (L) 0.3%<br>,0.3%,04
2004,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,Blank Vote/Scattering,4,,FALSE,total,834,2949743,FALSE,20171011,0.000282736,1,0.000282736,Other,Blank Vote/Scattering (Other) 0%<br>,0%,04
2004,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,Russel D. Feingold,2,democrat,FALSE,total,1632697,2949743,FALSE,20171011,0.553504831,1,0.553504831,D,Russel D. Feingold (D) 55.4%<br>,55.4%,04
2004,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,Tim Michels,-1,republican,FALSE,total,1301183,2949743,FALSE,20171011,-0.441117413,-1,0.441117413,R,Tim Michels (R) 44.1%<br>,44.1%,04
2004,Wisconsin,WI,55,35,25,US Senate,statewide,gen,FALSE,Eugene A. Hem,3,independent,FALSE,total,6662,2949743,FALSE,20171011,0.002258502,1,0.002258502,I,Eugene A. Hem (I) 0.2%<br>,0.2%,04
2006,Arizona,AZ,4,86,61,US Senate,statewide,gen,FALSE,Jim Pederson,2,democrat,FALSE,total,664141,1526782,FALSE,20171011,0.434993994,1,0.434993994,D,Jim Pederson (D) 43.5%<br>,43.5%,06
2006,Arizona,AZ,4,86,61,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,12,1526782,FALSE,20171011,7.85967E-06,1,7.85967E-06,Other,NA (Other) 0%<br>,0%,06
2006,Arizona,AZ,4,86,61,US Senate,statewide,gen,FALSE,Jon Kyl,-1,republican,FALSE,total,814398,1526782,FALSE,20171011,-0.533408175,-1,0.533408175,R,Jon Kyl (R) 53.3%<br>,53.3%,06
2006,Arizona,AZ,4,86,61,US Senate,statewide,gen,FALSE,Richard Mack,4,libertarian,FALSE,total,48231,1526782,FALSE,20171011,0.031589972,1,0.031589972,L,Richard Mack (L) 3.2%<br>,3.2%,06
2006,California,CA,6,93,71,US Senate,statewide,gen,FALSE,Marsha Feinland,4,peace and freedom,FALSE,total,117764,8541476,FALSE,20171011,0.013787313,1,0.013787313,Other,Marsha Feinland (Other) 1.4%<br>,1.4%,06
2006,California,CA,6,93,71,US Senate,statewide,gen,FALSE,Don J. Grundmann,3,independent,FALSE,total,75350,8541476,FALSE,20171011,0.00882166,1,0.00882166,I,Don J. Grundmann (I) 0.9%<br>,0.9%,06
2006,California,CA,6,93,71,US Senate,statewide,gen,FALSE,Dianne Feinstein,2,democrat,FALSE,total,5076289,8541476,FALSE,20171011,0.594310515,1,0.594310515,D,Dianne Feinstein (D) 59.4%<br>,59.4%,06
2006,California,CA,6,93,71,US Senate,statewide,gen,FALSE,NA,4,NA,TRUE,total,326,8541476,FALSE,20171011,3.81667E-05,1,3.81667E-05,Other,NA (Other) 0%<br>,0%,06
2006,California,CA,6,93,71,US Senate,statewide,gen,FALSE,Todd Chretien,4,green,FALSE,total,147074,8541476,FALSE,20171011,0.017218804,1,0.017218804,Other,Todd Chretien (Other) 1.7%<br>,1.7%,06
2006,California,CA,6,93,71,US Senate,statewide,gen,FALSE,Michael S. Metti,4,libertarian,FALSE,total,133851,8541476,FALSE,20171011,0.015670711,1,0.015670711,L,Michael S. Metti (L) 1.6%<br>,1.6%,06
2006,California,CA,6,93,71,US Senate,statewide,gen,FALSE,"Richard ""Dick"" Mountjoy",-1,republican,FALSE,total,2990822,8541476,FALSE,20171011,-0.350152831,-1,0.350152831,R,"Richard ""Dick"" Mountjoy (R) 35%<br>",35%,06
